nTimes,nXtrack,ColumnAmountSO2,latitude,longitude,time
44,7,-0.012532747,-67.69974,-127.52875,2024-12-03 07:51:26.091689984
44,8,-0.01498557,-67.359764,-128.64455,2024-12-03 07:51:33.579991040
44,9,0.018742573,-66.982376,-129.7805,2024-12-03 07:51:41.068295936
44,10,-0.0022975295,-66.55968,-130.94238,2024-12-03 07:51:48.556589952
44,11,-0.024454897,-66.08146,-132.13646,2024-12-03 07:51:56.044902016
44,12,0.02199648,-65.53427,-133.36986,2024-12-03 07:52:03.533196032
44,13,0.00046160383,-64.89991,-134.65117,2024-12-03 07:52:11.021507968
44,14,0.042356726,-64.152954,-135.99158,2024-12-03 07:52:18.509808000
44,15,0.019103788,-63.25628,-137.40707,2024-12-03 07:52:25.998112000
44,16,0.016432459,-62.152206,-138.923,2024-12-03 07:52:33.486411904
44,17,0.013791885,-60.661453,-140.67249,2024-12-03 07:52:40.974717952
44,18,-0.0239527,-69.560745,-83.8167,2024-12-03 07:52:48.463017984
44,19,0.0037985134,-70.32823,-88.92026,2024-12-03 07:52:55.951317888
44,20,-0.022138765,-70.73024,-92.66484,2024-12-03 07:53:03.439621888
44,21,-0.0028664726,-70.97691,-95.92786,2024-12-03 07:53:10.927920896
44,22,-0.027187368,-71.11724,-98.808876,2024-12-03 07:53:18.416231936
44,23,0.041496366,-71.18215,-101.37908,2024-12-03 07:53:25.904527872
44,24,0.013907944,-71.1922,-103.69258,2024-12-03 07:53:33.392843008
44,25,0.026027106,-71.16145,-105.79214,2024-12-03 07:53:40.881137920
44,26,-0.008560458,-71.09972,-107.7123,2024-12-03 07:53:48.369445888
44,27,0.011304336,-71.013954,-109.48151,2024-12-03 07:53:55.857742848
44,28,0.0031087406,-70.90906,-111.12338,2024-12-03 07:54:03.346057856
44,29,0.045369584,-70.78849,-112.65778,2024-12-03 07:54:10.834355968
44,30,0.11668975,-70.6546,-114.10155,2024-12-03 07:54:18.322665984
44,31,0.069482684,-70.50894,-115.46907,2024-12-03 07:54:25.810964992
45,2,0.0,-70.35241,-116.77276,2024-12-03 07:54:33.299292928
45,3,0.0,-70.18538,-118.02342,2024-12-03 07:54:40.787555968
45,4,0.0,-70.00779,-119.230576,2024-12-03 07:54:48.275892992
45,5,0.0,-69.87712,-120.05445,2024-12-03 07:54:55.764205952
45,6,0.0,-69.78019,-120.63373,2024-12-03 07:55:03.252496000
45,7,-0.021713736,-69.61872,-121.54728,2024-12-03 07:55:10.740814976
45,8,-0.028577248,-69.40519,-122.67134,2024-12-03 07:55:18.229110912
45,9,-0.017655477,-69.176994,-123.78123,2024-12-03 07:55:25.717402880
45,10,-0.023048474,-68.932076,-124.882904,2024-12-03 07:55:33.205709952
45,11,-0.0032927212,-68.66786,-125.982,2024-12-03 07:55:40.694002944
45,12,0.025616677,-68.38116,-127.08397,2024-12-03 07:55:48.182326016
45,13,-0.004839981,-68.067986,-128.19412,2024-12-03 07:55:55.670623872
45,14,-0.0077200485,-67.72341,-129.31775,2024-12-03 07:56:03.158926976
45,15,-0.011642124,-67.34119,-130.46024,2024-12-03 07:56:10.647228928
45,16,-0.03064062,-66.9134,-131.62721,2024-12-03 07:56:18.135536000
45,17,0.08246723,-66.429794,-132.82474,2024-12-03 07:56:25.623838848
45,18,-0.03702892,-65.876884,-134.0597,2024-12-03 07:56:33.112145920
45,19,0.20641272,-65.23641,-135.34032,2024-12-03 07:56:40.600454016
45,20,0.011711167,-64.48289,-136.67735,2024-12-03 07:56:48.088758912
45,21,0.042854548,-63.57907,-138.08615,2024-12-03 07:56:55.577043840
45,22,0.013469433,-62.467136,-139.59122,2024-12-03 07:57:03.065357952
45,23,0.039719608,-60.967033,-141.32329,2024-12-03 07:57:10.553655936
45,24,0.014198007,-69.98493,-83.66308,2024-12-03 07:57:18.041963008
45,25,-0.07686819,-70.75912,-88.86547,2024-12-03 07:57:25.530260864
45,26,-0.0013254338,-71.16379,-92.68974,2024-12-03 07:57:33.018574976
45,27,0.00020869945,-71.411224,-96.02552,2024-12-03 07:57:40.506874880
45,28,0.2672825,-71.55101,-98.97224,2024-12-03 07:57:47.995170048
45,29,0.078558505,-71.614494,-101.601364,2024-12-03 07:57:55.483483008
45,30,-0.08448769,-71.62248,-103.96757,2024-12-03 07:58:02.971778944
45,31,0.0125544695,-71.589226,-106.114204,2024-12-03 07:58:10.460081024
45,32,-0.040157907,-71.5247,-108.07649,2024-12-03 07:58:17.948381952
45,33,-0.023266321,-71.43591,-109.88344,2024-12-03 07:58:25.436698880
46,1,0.0,-71.32785,-111.55924,2024-12-03 07:58:32.924999936
46,2,0.0,-71.203995,-113.124245,2024-12-03 07:58:40.413308928
46,3,0.0,-71.066734,-114.595695,2024-12-03 07:58:47.901592960
46,4,0.0,-70.91764,-115.98836,2024-12-03 07:58:55.389910016
46,5,0.0,-70.75761,-117.31496,2024-12-03 07:59:02.878209024
46,6,0.0,-70.58702,-118.58655,2024-12-03 07:59:10.366510976
46,7,-0.039372973,-70.405815,-119.812874,2024-12-03 07:59:17.854809984
46,8,0.098176435,-70.27257,-120.64923,2024-12-03 07:59:25.343111936
46,9,-0.004815859,-70.173775,-121.23696,2024-12-03 07:59:32.831424000
46,10,0.006811439,-70.009285,-122.163315,2024-12-03 07:59:40.319732864
46,11,-0.009880739,-69.79191,-123.30221,2024-12-03 07:59:47.808026880
46,12,-0.024539284,-69.55976,-124.425674,2024-12-03 07:59:55.296341888
46,13,-0.035725698,-69.310776,-125.53973,2024-12-03 08:00:02.784632960
46,14,0.013051386,-69.042366,-126.65004,2024-12-03 08:00:10.272942848
46,15,0.03606051,-68.75131,-127.76205,2024-12-03 08:00:17.761260928
46,16,-0.006115144,-68.43362,-128.88104,2024-12-03 08:00:25.249561856
46,17,-0.045932997,-68.08432,-130.01222,2024-12-03 08:00:32.737873920
46,18,-0.0005888884,-67.69716,-131.1609,2024-12-03 08:00:40.226161920
46,19,0.04488391,-67.26417,-132.33253,2024-12-03 08:00:47.714464000
46,20,-0.0035527414,-66.77507,-133.533,2024-12-03 08:00:55.202766848
46,21,-0.03105119,-66.21634,-134.76889,2024-12-03 08:01:02.691073920
46,22,0.0062094405,-65.56966,-136.04811,2024-12-03 08:01:10.179384960
46,23,0.007720088,-64.80946,-137.38094,2024-12-03 08:01:17.667674880
46,24,0.009968909,-63.898415,-138.7821,2024-12-03 08:01:25.155992960
46,25,-0.018715344,-62.778515,-140.27522,2024-12-03 08:01:32.644289920
46,26,0.034191962,-61.268932,-141.98862,2024-12-03 08:01:40.132604928
46,27,0.21048814,-70.408844,-83.498825,2024-12-03 08:01:47.620894848
46,28,0.022203077,-71.18995,-88.804436,2024-12-03 08:01:55.109203968
46,29,0.12858945,-71.59735,-92.71223,2024-12-03 08:02:02.597510912
46,30,-0.044520695,-71.845535,-96.12439,2024-12-03 08:02:10.085819904
46,31,0.050669152,-71.98471,-99.14011,2024-12-03 08:02:17.574119936
46,32,0.0017377796,-72.046646,-101.83109,2024-12-03 08:02:25.062423936
46,33,0.015383513,-72.05244,-104.25255,2024-12-03 08:02:32.550718848
46,34,0.091315866,-72.01653,-106.44849,2024-12-03 08:02:40.039030912
47,1,0.0,-71.949036,-108.45477,2024-12-03 08:02:47.527329920
47,2,0.0,-71.85706,-110.30108,2024-12-03 08:02:55.015630976
47,3,0.0,-71.74567,-112.01216,2024-12-03 08:03:02.503939968
47,4,0.0,-71.618355,-113.6089,2024-12-03 08:03:09.992240000
47,5,0.0,-71.47757,-115.108986,2024-12-03 08:03:17.480549888
47,6,0.033456624,-71.324875,-116.52757,2024-12-03 08:03:24.968860928
47,7,-0.00027291334,-71.16119,-117.87771,2024-12-03 08:03:32.457159936
47,8,0.026743006,-70.986885,-119.170746,2024-12-03 08:03:39.945454976
47,9,-0.036379788,-70.8019,-120.416626,2024-12-03 08:03:47.433762944
47,10,-0.014644979,-70.665985,-121.26567,2024-12-03 08:03:54.922060928
47,11,-0.0083454,-70.565254,-121.861984,2024-12-03 08:04:02.410380928
47,12,0.0019711715,-70.39764,-122.801285,2024-12-03 08:04:09.898677888
47,13,-0.012918672,-70.17627,-123.95509,2024-12-03 08:04:17.386989056
47,14,-0.01281507,-69.94003,-125.09214,2024-12-03 08:04:24.875281024
47,15,0.0012125659,-69.686844,-126.218506,2024-12-03 08:04:32.363595008
47,16,-0.0035834708,-69.4141,-127.33988,2024-12-03 08:04:39.851888000
47,17,-0.052330367,-69.11856,-128.4617,2024-12-03 08:04:47.340205952
47,18,-0.00539754,-68.79623,-129.5892,2024-12-03 08:04:54.828505984
47,19,0.008659511,-68.442085,-130.72755,2024-12-03 08:05:02.316811008
47,20,0.038269784,-68.04985,-131.88191,2024-12-03 08:05:09.805115904
47,21,0.007879283,-67.61155,-133.05762,2024-12-03 08:05:17.293425920
47,22,-0.009376468,-67.11686,-134.26031,2024-12-03 08:05:24.781721984
47,23,-0.07319492,-66.5522,-135.49635,2024-12-03 08:05:32.270038912
47,24,0.04424873,-65.899216,-136.77325,2024-12-03 08:05:39.758343040
47,25,-0.0089129275,-65.13226,-138.10083,2024-12-03 08:05:47.246640000
47,26,-0.0024392395,-64.21391,-139.49316,2024-12-03 08:05:54.734942976
47,27,-0.057883002,-63.085995,-140.97299,2024-12-03 08:06:02.223254016
47,28,0.0030482053,-61.566902,-142.66606,2024-12-03 08:06:09.711549952
47,29,-0.02972507,-70.832245,-83.32502,2024-12-03 08:06:17.199859968
47,30,-0.014690251,-71.620514,-88.73793,2024-12-03 08:06:24.688161920
47,31,-0.073414445,-72.030754,-92.73304,2024-12-03 08:06:32.176476928
47,32,0.049193583,-72.2797,-96.225266,2024-12-03 08:06:39.664776960
47,33,0.0038844072,-72.41822,-99.31336,2024-12-03 08:06:47.153086848
47,34,-0.1115992,-72.47852,-102.06926,2024-12-03 08:06:54.641379968
47,35,0.19947655,-72.482,-104.548645,2024-12-03 08:07:02.129691008
48,0,-0.034874443,-72.44331,-106.79619,2024-12-03 08:07:09.617997952
48,1,0.0,-72.37271,-108.84847,2024-12-03 08:07:17.106303872
48,2,0.0,-72.27741,-110.73582,2024-12-03 08:07:24.594613888
48,3,0.0,-72.16252,-112.48362,2024-12-03 08:07:32.082915840
48,4,0.0,-72.031624,-114.11329,2024-12-03 08:07:39.571211904
48,5,0.0,-71.88715,-115.64301,2024-12-03 08:07:47.059521920
48,6,0.012463649,-71.73071,-117.08835,2024-12-03 08:07:54.547820928
48,7,0.034266405,-71.56322,-118.46269,2024-12-03 08:08:02.036130944
48,8,-0.0010612136,-71.38506,-119.777695,2024-12-03 08:08:09.524432000
48,9,-0.0026580554,-71.196175,-121.04356,2024-12-03 08:08:17.012739840
48,10,-0.045989655,-71.05749,-121.90551,2024-12-03 08:08:24.501048960
48,11,0.0065776785,-70.95476,-122.51053,2024-12-03 08:08:31.989353856
48,12,-0.04731594,-70.7839,-123.46292,2024-12-03 08:08:39.477657856
48,13,0.019522209,-70.55841,-124.63176,2024-12-03 08:08:46.965969920
48,14,0.030155946,-70.317955,-125.78242,2024-12-03 08:08:54.454262912
48,15,0.0069979304,-70.06044,-126.92103,2024-12-03 08:09:01.942564992
48,16,0.030512115,-69.78325,-128.05331,2024-12-03 08:09:09.430882944
48,17,0.0116699375,-69.483116,-129.18471,2024-12-03 08:09:16.919179904
48,18,-0.0050096763,-69.15601,-130.3204,2024-12-03 08:09:24.407468928
48,19,-0.03902539,-68.79692,-131.46552,2024-12-03 08:09:31.895784960
48,20,-0.00017936819,-68.39953,-132.62508,2024-12-03 08:09:39.384097920
48,21,0.012833014,-67.95581,-133.80428,2024-12-03 08:09:46.872397952
48,22,0.05821349,-67.45543,-135.00853,2024-12-03 08:09:54.360713984
48,23,0.008745338,-66.884766,-136.2439,2024-12-03 08:10:01.849010048
48,24,-0.027127545,-66.22541,-137.51758,2024-12-03 08:10:09.337323008
48,25,0.063876905,-65.45165,-138.83887,2024-12-03 08:10:16.825622912
48,26,0.03673108,-64.52596,-140.22122,2024-12-03 08:10:24.313938944
48,27,0.047834158,-63.390015,-141.68643,2024-12-03 08:10:31.802233984
48,28,-0.03683626,-61.861427,-143.3576,2024-12-03 08:10:39.290546944
48,29,-0.041190382,-71.2555,-83.13749,2024-12-03 08:10:46.778863872
48,30,0.04541537,-72.05127,-88.66287,2024-12-03 08:10:54.267156992
48,31,0.0012499056,-72.464455,-92.74988,2024-12-03 08:11:01.755494912
48,32,0.13148296,-72.71418,-96.326515,2024-12-03 08:11:09.243774848
48,33,0.27536598,-72.85199,-99.49098,2024-12-03 08:11:16.732068864
48,34,0.05894421,-72.910545,-102.3153,2024-12-03 08:11:24.220381952
48,35,-0.11848944,-72.91157,-104.85568,2024-12-03 08:11:31.708680960
49,0,0.00408159,-72.86994,-107.15747,2024-12-03 08:11:39.196988928
49,1,0.0,-72.79606,-109.25798,2024-12-03 08:11:46.685296000
49,2,0.0,-72.69724,-111.188255,2024-12-03 08:11:54.173603840
49,3,0.0,-72.57868,-112.97434,2024-12-03 08:12:01.661906944
49,4,0.0,-72.44399,-114.63825,2024-12-03 08:12:09.150229888
49,5,0.0,-72.29566,-116.19868,2024-12-03 08:12:16.638518016
49,6,-0.027491998,-72.1353,-117.67162,2024-12-03 08:12:24.126830976
49,7,0.03180428,-71.96384,-119.07088,2024-12-03 08:12:31.615128960
49,8,0.01462322,-71.781654,-120.40838,2024-12-03 08:12:39.103444992
49,9,0.0036826378,-71.5887,-121.6946,2024-12-03 08:12:46.591745920
49,10,0.05716676,-71.44712,-122.56967,2024-12-03 08:12:54.080069888
49,11,0.006602281,-71.342316,-123.18351,2024-12-03 08:13:01.568368000
49,12,0.045420628,-71.1681,-124.14912,2024-12-03 08:13:09.056686976
49,13,0.015140508,-70.93834,-125.33302,2024-12-03 08:13:16.544969856
49,14,-0.00037615665,-70.69353,-126.49724,2024-12-03 08:13:24.033277952
49,15,-0.02880031,-70.43155,-127.64794,2024-12-03 08:13:31.521578880
49,16,0.022996582,-70.14977,-128.7909,2024-12-03 08:13:39.009890944
49,17,-0.007141937,-69.84492,-129.93152,2024-12-03 08:13:46.498195968
49,18,0.028221127,-69.51293,-131.075,2024-12-03 08:13:53.986503936
49,19,0.005045141,-69.14877,-132.22633,2024-12-03 08:14:01.474807936
49,20,-0.003455191,-68.74611,-133.39046,2024-12-03 08:14:08.963108864
49,21,-0.0320843,-68.29689,-134.57239,2024-12-03 08:14:16.451417984
49,22,-0.010336961,-67.79075,-135.77736,2024-12-03 08:14:23.939718912
49,23,0.008310513,-67.21401,-137.0111,2024-12-03 08:14:31.428031872
49,24,-0.028859904,-66.54825,-138.28044,2024-12-03 08:14:38.916337920
49,25,-0.005302605,-65.76768,-139.5942,2024-12-03 08:14:46.404647936
49,26,-0.058433957,-64.83469,-140.96512,2024-12-03 08:14:53.892946048
49,27,-0.034738757,-63.69082,-142.4141,2024-12-03 08:15:01.381243008
49,28,-0.021437433,-62.152973,-144.06142,2024-12-03 08:15:08.869558016
49,29,-0.018397897,-71.6783,-82.94228,2024-12-03 08:15:16.357870976
49,30,0.028367098,-72.48167,-88.58415,2024-12-03 08:15:23.846175872
49,31,-0.048794046,-72.89783,-92.76701,2024-12-03 08:15:31.334492032
49,32,-0.03188538,-73.14829,-96.432,2024-12-03 08:15:38.822785920
49,33,0.021620657,-73.2853,-99.6765,2024-12-03 08:15:46.311098880
49,34,0.062186442,-73.34199,-102.57254,2024-12-03 08:15:53.799399936
49,35,0.14301749,-73.34041,-105.1768,2024-12-03 08:16:01.287712000
50,0,0.029358277,-73.29567,-107.535324,2024-12-03 08:16:08.776013952
50,1,0.0,-73.21833,-109.68617,2024-12-03 08:16:16.264324864
50,2,0.0,-73.11582,-111.66115,2024-12-03 08:16:23.752646912
50,3,0.0,-72.99341,-113.487,2024-12-03 08:16:31.240948864
50,4,0.0,-72.85477,-115.186356,2024-12-03 08:16:38.729242880
50,5,0.0022339066,-72.7024,-116.77848,2024-12-03 08:16:46.217552896
50,6,0.006253252,-72.53794,-118.27983,2024-12-03 08:16:53.705852928
50,7,0.0363578,-72.36234,-119.704605,2024-12-03 08:17:01.194190976
50,8,0.03383876,-72.17598,-121.06508,2024-12-03 08:17:08.682472960
50,9,0.002503173,-71.97879,-122.372,2024-12-03 08:17:16.170781952
50,10,-0.012228391,-71.83422,-123.260345,2024-12-03 08:17:23.659083904
50,11,0.013048601,-71.72726,-123.88307,2024-12-03 08:17:31.147396864
50,12,-0.020810885,-71.54957,-124.86197,2024-12-03 08:17:38.635705984
50,13,-0.032345448,-71.31539,-126.06096,2024-12-03 08:17:46.124031872
50,14,-0.026909469,-71.06608,-127.23863,2024-12-03 08:17:53.612308992
50,15,-0.017295923,-70.7995,-128.40126,2024-12-03 08:18:01.100621952
50,16,0.019200718,-70.513,-129.55461,2024-12-03 08:18:08.588939008
50,17,0.0040441905,-70.203285,-130.70412,2024-12-03 08:18:16.077252992
50,18,0.041389894,-69.86629,-131.85492,2024-12-03 08:18:23.565560960
50,19,-0.026062116,-69.49693,-133.01195,2024-12-03 08:18:31.053853952
50,20,0.0131873125,-69.08887,-134.18004,2024-12-03 08:18:38.542153984
50,21,0.041778434,-68.63402,-135.364,2024-12-03 08:18:46.030467968
50,22,-0.02725735,-68.12199,-136.56886,2024-12-03 08:18:53.518766976
50,23,0.046759915,-67.539055,-137.80008,2024-12-03 08:19:01.007079936
50,24,0.034054816,-66.866745,-139.06407,2024-12-03 08:19:08.495387904
50,25,-0.023311911,-66.07923,-140.36919,2024-12-03 08:19:15.983700992
50,26,0.05776816,-65.13879,-141.72748,2024-12-03 08:19:23.471997952
50,27,0.00873774,-63.986805,-143.15889,2024-12-03 08:19:30.960301952
50,28,0.20236312,-62.439415,-144.78087,2024-12-03 08:19:38.448609920
50,29,-0.001571524,-72.10068,-82.7345,2024-12-03 08:19:45.936914944
50,30,-0.008785083,-72.91195,-88.49798,2024-12-03 08:19:53.425231872
50,31,-0.022121005,-73.3312,-92.78152,2024-12-03 08:20:00.913527936
50,32,0.055649802,-73.58241,-96.53956,2024-12-03 08:20:08.401840896
50,33,-0.045922033,-73.71855,-99.86843,2024-12-03 08:20:15.890142976
50,34,0.022290472,-73.773254,-102.840065,2024-12-03 08:20:23.378461056
50,35,0.15115695,-73.76891,-105.51158,2024-12-03 08:20:30.866784896
51,0,0.036705863,-73.720894,-107.9297,2024-12-03 08:20:38.355052032
51,1,0.0,-73.63991,-110.133316,2024-12-03 08:20:45.843372928
51,2,0.0,-73.533516,-112.155014,2024-12-03 08:20:53.331689984
51,3,0.0,-73.40707,-114.0223,2024-12-03 08:21:00.819988992
51,4,0.0,-73.26427,-115.75848,2024-12-03 08:21:08.308300928
51,5,-0.03138637,-73.10767,-117.38339,2024-12-03 08:21:15.796600960
51,6,-5.3783147e-05,-72.93894,-118.914024,2024-12-03 08:21:23.284912896
51,7,-0.0050458,-72.759026,-120.36498,2024-12-03 08:21:30.773248000
51,8,0.00013203881,-72.568306,-121.74893,2024-12-03 08:21:38.261536000
51,9,0.051017098,-72.36672,-123.0769,2024-12-03 08:21:45.749831936
51,10,0.03682529,-72.21905,-123.97867,2024-12-03 08:21:53.238151936
51,11,0.04927774,-72.10985,-124.61037,2024-12-03 08:22:00.726448896
51,12,0.04621612,-71.92855,-125.6026,2024-12-03 08:22:08.214760960
51,13,0.026365418,-71.68981,-126.816635,2024-12-03 08:22:15.703058944
51,14,0.085864134,-71.43585,-128.00763,2024-12-03 08:22:23.191411968
51,15,-0.011470759,-71.16453,-129.18192,2024-12-03 08:22:30.679677952
51,16,-0.0048957397,-70.87318,-130.34532,2024-12-03 08:22:38.167995008
51,17,0.022313822,-70.55848,-131.50328,2024-12-03 08:22:45.656295936
51,18,-0.04361688,-70.21634,-132.66087,2024-12-03 08:22:53.144606976
51,19,0.016556893,-69.841675,-133.82295,2024-12-03 08:23:00.632910976
51,20,-0.029516412,-69.42811,-134.99425,2024-12-03 08:23:08.121222912
51,21,-0.020787748,-68.96753,-136.17941,2024-12-03 08:23:15.609527040
51,22,-0.0011740227,-68.44952,-137.38322,2024-12-03 08:23:23.097852928
51,23,-0.014021378,-67.86033,-138.61084,2024-12-03 08:23:30.586152960
51,24,0.060702156,-67.18142,-139.8683,2024-12-03 08:23:38.074467840
51,25,0.008554988,-66.386925,-141.16344,2024-12-03 08:23:45.562754944
51,26,-0.020832527,-65.43902,-142.50766,2024-12-03 08:23:53.051070976
51,27,-0.018938152,-64.27896,-143.91989,2024-12-03 08:24:00.539367936
51,28,0.01646796,-62.72212,-145.51459,2024-12-03 08:24:08.027681920
51,29,0.0058626453,-72.52249,-82.50898,2024-12-03 08:24:15.515988992
51,30,0.045466036,-73.342155,-88.40045,2024-12-03 08:24:23.004296960
51,31,0.0019333052,-73.764694,-92.79043,2024-12-03 08:24:30.492601984
51,32,0.017466493,-74.01671,-96.64705,2024-12-03 08:24:37.980920960
51,33,0.07969643,-74.151924,-100.06534,2024-12-03 08:24:45.469220992
51,34,-0.07526729,-74.20452,-103.11703,2024-12-03 08:24:52.957517952
51,35,-0.357373,-74.19726,-105.859634,2024-12-03 08:25:00.445830912
52,0,-0.04710168,-74.14576,-108.34063,2024-12-03 08:25:07.934135936
52,1,0.0,-74.06092,-110.59973,2024-12-03 08:25:15.422454016
52,2,0.0,-73.95044,-112.67041,2024-12-03 08:25:22.910754944
52,3,0.0,-73.81972,-114.58097,2024-12-03 08:25:30.399070976
52,4,0.028329566,-73.67256,-116.35546,2024-12-03 08:25:37.887366912
52,5,0.043820057,-73.511536,-118.01435,2024-12-03 08:25:45.375680000
52,6,0.00446029,-73.338326,-119.57517,2024-12-03 08:25:52.863977856
52,7,0.03724884,-73.15389,-121.05302,2024-12-03 08:26:00.352294016
52,8,-0.053044632,-72.958626,-122.460915,2024-12-03 08:26:07.840601984
52,9,-0.014082122,-72.752464,-123.810234,2024-12-03 08:26:15.328904960
52,10,-0.029884214,-72.60156,-124.72557,2024-12-03 08:26:22.817213952
52,11,-0.021565448,-72.49004,-125.36629,2024-12-03 08:26:30.305528960
52,12,0.0027760891,-72.305016,-126.371864,2024-12-03 08:26:37.793829888
52,13,5.728563e-05,-72.06155,-127.60083,2024-12-03 08:26:45.282142976
52,14,-0.028389236,-71.80279,-128.80492,2024-12-03 08:26:52.770445952
52,15,0.0101270955,-71.52658,-129.99054,2024-12-03 08:27:00.258759936
52,16,-0.011979594,-71.23024,-131.16354,2024-12-03 08:27:07.747065856
52,17,-0.0034438928,-70.91043,-132.32938,2024-12-03 08:27:15.235379968
52,18,0.029589655,-70.56304,-133.4931,2024-12-03 08:27:22.723675904
52,19,-0.020177271,-70.18297,-134.65948,2024-12-03 08:27:30.211991936
52,20,-0.024306899,-69.7638,-135.8331,2024-12-03 08:27:37.700291968
52,21,-0.027560884,-69.297424,-137.01846,2024-12-03 08:27:45.188607872
52,22,0.0013361634,-68.77338,-138.2201,2024-12-03 08:27:52.676909952
52,23,0.041752588,-68.177895,-139.44287,2024-12-03 08:28:00.165226880
52,24,-0.0063340086,-67.4924,-140.69243,2024-12-03 08:28:07.653526912
52,25,-0.0069929245,-66.69097,-141.97607,2024-12-03 08:28:15.141842048
52,26,-0.034545697,-65.73572,-143.30449,2024-12-03 08:28:22.630142976
52,27,0.060536154,-64.56778,-144.69566,2024-12-03 08:28:30.118456064
52,28,0.010704747,-63.001846,-146.26086,2024-12-03 08:28:37.606753920
52,29,-0.0152213825,-72.94402,-82.2717,2024-12-03 08:28:45.095086976
52,30,0.0061009754,-73.77227,-88.29648,2024-12-03 08:28:52.583385984
52,31,-0.0059423423,-74.19815,-92.79818,2024-12-03 08:29:00.071689984
52,32,0.0005124448,-74.45092,-96.75861,2024-12-03 08:29:07.559991040
52,33,-0.07501204,-74.585106,-100.2712,2024-12-03 08:29:15.048304896
52,34,-0.008719728,-74.63542,-103.40729,2024-12-03 08:29:22.536605952
52,35,0.14846344,-74.62504,-106.22475,2024-12-03 08:29:30.024919936
53,0,-0.0146683715,-74.56984,-108.77179,2024-12-03 08:29:37.513227008
53,1,0.021047594,-74.48093,-111.08903,2024-12-03 08:29:45.001535872
53,2,-0.017172039,-74.366104,-113.21085,2024-12-03 08:29:52.489839872
53,3,0.040908106,-74.2309,-115.16645,2024-12-03 08:29:59.978154880
53,4,-0.032100596,-74.07915,-116.98063,2024-12-03 08:30:07.466457984
53,5,-0.027043067,-73.913475,-118.674576,2024-12-03 08:30:14.954759040
53,6,-0.03159306,-73.73557,-120.26642,2024-12-03 08:30:22.443070976
53,7,-0.031018246,-73.54642,-121.77172,2024-12-03 08:30:29.931382912
53,8,-0.008742017,-73.34641,-123.20397,2024-12-03 08:30:37.419667968
53,9,0.021935072,-73.13548,-124.574875,2024-12-03 08:30:44.907990016
53,10,0.12228768,-72.981224,-125.50383,2024-12-03 08:30:52.396306944
53,11,0.046388023,-72.8673,-126.153564,2024-12-03 08:30:59.884607872
53,12,-0.012315392,-72.67839,-127.17242,2024-12-03 08:31:07.372918912
53,13,0.0072939047,-72.43003,-128.41612,2024-12-03 08:31:14.861252864
53,14,-0.0041490486,-72.16631,-129.633,2024-12-03 08:31:22.349541888
53,15,0.0005511564,-71.88506,-130.82953,2024-12-03 08:31:29.837844992
53,16,-0.018920805,-71.58358,-132.01163,2024-12-03 08:31:37.326161920
53,17,-0.040269393,-71.258514,-133.18472,2024-12-03 08:31:44.814459008
53,18,-0.03863626,-70.90574,-134.35385,2024-12-03 08:31:52.302772992
53,19,-0.0077912686,-70.52012,-135.5237,2024-12-03 08:31:59.791076864
53,20,-0.012877205,-70.09524,-136.69873,2024-12-03 08:32:07.279388928
53,21,0.014848313,-69.62295,-137.88326,2024-12-03 08:32:14.767733888
53,22,-0.0035154598,-69.09276,-139.0816,2024-12-03 08:32:22.256011904
