nTimes,nXtrack,ColumnAmountSO2,latitude,longitude,time
47,10,0.049477763,-68.19894,-106.3106,2024-12-14 16:38:36.894925952
47,11,-0.05962788,-67.94232,-107.38833,2024-12-14 17:38:36.894925952
47,12,0.15351385,-67.663506,-108.47096,2024-12-14 18:38:36.894925952
47,13,-0.01717326,-67.35856,-109.56387,2024-12-14 19:38:36.894925952
47,14,0.124545276,-67.02256,-110.67248,2024-12-14 20:38:36.894925952
47,15,0.14220734,-66.649345,-111.80235,2024-12-14 21:38:36.894925952
47,16,0.00058706646,-66.23103,-112.95938,2024-12-14 22:38:36.894925952
47,17,0.005550119,-65.757454,-114.15002,2024-12-14 23:38:36.894925952
47,18,-0.00903355,-65.21519,-115.38161,2024-12-15 00:38:36.894925952
47,19,0.02835338,-64.58608,-116.663055,2024-12-15 01:38:36.894925952
47,20,0.061438195,-63.844772,-118.00596,2024-12-15 02:38:36.894925952
47,21,-0.039894193,-62.954197,-119.42684,2024-12-15 03:38:36.894925952
47,22,0.001219293,-61.856804,-120.951866,2024-12-15 04:38:36.894925952
47,23,-0.042771995,-60.37392,-122.71621,2024-12-15 05:38:36.894925952
47,24,-0.021717068,-69.16945,-66.563065,2024-12-15 06:38:36.894925952
47,25,-0.033385247,-69.93166,-71.58131,2024-12-15 07:38:36.894925952
47,26,-0.021519877,-70.33166,-75.25721,2024-12-15 08:38:36.894925952
47,27,0.016962558,-70.57787,-78.45756,2024-12-15 09:38:36.894925952
47,28,-0.019893903,-70.71881,-81.28201,2024-12-15 10:38:36.894925952
47,29,0.032955404,-70.78507,-83.80146,2024-12-15 11:38:36.894925952
47,30,-0.010580946,-70.79698,-86.06955,2024-12-15 12:38:36.894925952
47,31,0.12567103,-70.76845,-88.12847,2024-12-15 13:38:36.894925952
47,32,-0.022118963,-70.70918,-90.01225,2024-12-15 14:38:36.894925952
47,33,0.03005237,-70.62606,-91.748795,2024-12-15 15:38:36.894925952
48,1,0.0,-70.52393,-93.36126,2024-12-15 16:38:36.894925952
48,2,0.0,-70.40622,-94.869095,2024-12-15 17:38:36.894925952
48,3,0.0,-70.27526,-96.28877,2024-12-15 18:38:36.894925952
48,4,0.0,-70.13259,-97.63437,2024-12-15 19:38:36.894925952
48,5,0.0,-69.979095,-98.91804,2024-12-15 20:38:36.894925952
48,6,0.0,-69.815155,-100.150375,2024-12-15 21:38:36.894925952
48,7,0.012336439,-69.6407,-101.3407,2024-12-15 22:38:36.894925952
48,8,0.036024593,-69.51227,-102.153595,2024-12-15 23:38:36.894925952
48,9,-0.01615166,-69.41695,-102.72542,2024-12-16 00:38:36.894925952
48,10,0.02639966,-69.258095,-103.62766,2024-12-16 01:38:36.894925952
48,11,-0.019344028,-69.047905,-104.73861,2024-12-16 02:38:36.894925952
48,12,0.22278856,-68.82313,-105.83645,2024-12-16 03:38:36.894925952
48,13,-0.0315087,-68.58173,-106.92708,2024-12-16 04:38:36.894925952
48,14,0.031128302,-68.32115,-108.01614,2024-12-16 05:38:36.894925952
48,15,0.023911985,-68.038216,-109.10908,2024-12-16 06:38:36.894925952
48,16,0.024707405,-67.72896,-110.21123,2024-12-16 07:38:36.894925952
48,17,-0.020034602,-67.38846,-111.32795,2024-12-16 08:38:36.894925952
48,18,-0.023176897,-67.010506,-112.46473,2024-12-16 09:38:36.894925952
48,19,-0.024297437,-66.587204,-113.627304,2024-12-16 10:38:36.894925952
48,20,0.0028155479,-66.10833,-114.82194,2024-12-16 11:38:36.894925952
48,21,-0.0036268425,-65.56042,-116.05574,2024-12-16 12:38:36.894925952
48,22,-0.044230636,-64.925255,-117.33727,2024-12-16 13:38:36.894925952
48,23,0.034349307,-64.177414,-118.6777,2024-12-16 14:38:36.894925952
48,24,-0.052043337,-63.2797,-120.09293,2024-12-16 15:38:36.894925952
48,25,0.029901925,-62.174408,-121.60832,2024-12-16 16:38:36.894925952
48,26,-0.06383463,-60.682034,-123.356804,2024-12-16 17:38:36.894925952
48,27,0.017436026,-69.59405,-66.41739,2024-12-16 18:38:36.894925952
48,28,0.021908836,-70.36274,-71.53109,2024-12-16 19:38:36.894925952
48,29,-0.050444882,-70.765305,-75.283615,2024-12-16 20:38:36.894925952
48,30,0.10503462,-71.01226,-78.553764,2024-12-16 21:38:36.894925952
48,31,0.038804546,-71.15268,-81.44119,2024-12-16 22:38:36.894925952
48,32,0.06266931,-71.21756,-84.01712,2024-12-16 23:38:36.894925952
48,33,-0.07810527,-71.22749,-86.33575,2024-12-17 00:38:36.894925952
48,34,-0.07526483,-71.196556,-88.439865,2024-12-17 01:38:36.894925952
49,1,0.0,-71.13459,-90.364136,2024-12-17 02:38:36.894925952
49,2,0.0,-71.04856,-92.13702,2024-12-17 03:38:36.894925952
49,3,0.0,-70.94338,-93.78221,2024-12-17 04:38:36.894925952
49,4,0.0,-70.8225,-95.31962,2024-12-17 05:38:36.894925952
49,5,0.0,-70.68829,-96.76611,2024-12-17 06:38:36.894925952
49,6,0.0073959962,-70.5423,-98.136116,2024-12-17 07:38:36.894925952
49,7,0.019887,-70.385414,-99.442085,2024-12-17 08:38:36.894925952
49,8,0.028099624,-70.21803,-100.69485,2024-12-17 09:38:36.894925952
49,9,0.0034131578,-70.04007,-101.90394,2024-12-17 10:38:36.894925952
49,10,0.012293251,-69.90914,-102.72908,2024-12-17 11:38:36.894925952
49,11,-0.009690158,-69.81201,-103.30922,2024-12-17 12:38:36.894925952
49,12,-0.009379377,-69.65022,-104.22408,2024-12-17 13:38:36.894925952
49,13,0.0037356887,-69.43629,-105.34969,2024-12-17 14:38:36.894925952
49,14,-0.046936586,-69.207664,-106.461006,2024-12-17 15:38:36.894925952
49,15,0.011730285,-68.9623,-107.563995,2024-12-17 16:38:36.894925952
49,16,-0.036565106,-68.697624,-108.66432,2024-12-17 17:38:36.894925952
49,17,-0.13135387,-68.41043,-109.76741,2024-12-17 18:38:36.894925952
49,18,0.23400591,-68.096756,-110.87858,2024-12-17 19:38:36.894925952
49,19,-0.009151002,-67.751625,-112.00312,2024-12-17 20:38:36.894925952
49,20,-0.027370622,-67.36881,-113.14641,2024-12-17 21:38:36.894925952
49,21,0.040782817,-66.94039,-114.314064,2024-12-17 22:38:36.894925952
49,22,0.01225129,-66.4561,-115.51212,2024-12-17 23:38:36.894925952
49,23,0.006824098,-65.902435,-116.74745,2024-12-18 00:38:36.894925952
49,24,0.26740617,-65.261116,-118.02828,2024-12-18 01:38:36.894925952
49,25,-0.018058198,-64.506645,-119.3653,2024-12-18 02:38:36.894925952
49,26,0.043239396,-63.60172,-120.77385,2024-12-18 03:38:36.894925952
49,27,0.0037083519,-62.48845,-122.27836,2024-12-18 04:38:36.894925952
49,28,-0.015824847,-60.986538,-124.009476,2024-12-18 05:38:36.894925952
49,29,-0.036112145,-70.018105,-66.26208,2024-12-18 06:38:36.894925952
49,30,0.08857853,-70.79354,-71.47518,2024-12-18 07:38:36.894925952
49,31,-0.120341584,-71.198784,-75.30782,2024-12-18 08:38:36.894925952
49,32,0.014541115,-71.446495,-78.651115,2024-12-18 09:38:36.894925952
49,33,-0.038083583,-71.586365,-81.60456,2024-12-18 10:38:36.894925952
49,34,0.2092032,-71.649796,-84.2397,2024-12-18 11:38:36.894925952
49,35,-0.087605655,-71.657646,-86.61125,2024-12-18 12:38:36.894925952
50,0,0.044726048,-71.62419,-88.762665,2024-12-18 13:38:36.894925952
50,1,0.0,-71.55941,-90.72921,2024-12-18 14:38:36.894925952
50,2,0.0,-71.47034,-92.53998,2024-12-18 15:38:36.894925952
50,3,0.0,-71.36197,-94.219215,2024-12-18 16:38:36.894925952
50,4,0.0,-71.237785,-95.78731,2024-12-18 17:38:36.894925952
50,5,0.0,-71.10019,-97.261566,2024-12-18 18:38:36.894925952
50,6,0.0052372147,-70.95074,-98.65678,2024-12-18 19:38:36.894925952
50,7,-0.025017668,-70.79034,-99.985695,2024-12-18 20:38:36.894925952
50,8,-0.004558266,-70.61938,-101.259415,2024-12-18 21:38:36.894925952
50,9,-0.013116316,-70.43778,-102.48769,2024-12-18 22:38:36.894925952
50,10,-0.033862405,-70.30426,-103.325325,2024-12-18 23:38:36.894925952
50,11,0.1642699,-70.20527,-103.91393,2024-12-19 00:38:36.894925952
50,12,0.21705228,-70.04045,-104.8416,2024-12-19 01:38:36.894925952
50,13,0.0032079685,-69.82265,-105.98202,2024-12-19 02:38:36.894925952
50,14,-0.038661323,-69.59006,-107.106895,2024-12-19 03:38:36.894925952
50,15,0.14402696,-69.340614,-108.222244,2024-12-19 04:38:36.894925952
50,16,-0.02550456,-69.071724,-109.33375,2024-12-19 05:38:36.894925952
50,17,0.11027356,-68.78017,-110.44684,2024-12-19 06:38:36.894925952
50,18,0.06593435,-68.46195,-111.566795,2024-12-19 07:38:36.894925952
50,19,0.017873634,-68.11209,-112.698845,2024-12-19 08:38:36.894925952
50,20,0.18566093,-67.72433,-113.84825,2024-12-19 09:38:36.894925952
50,21,-0.0039534112,-67.29069,-115.020485,2024-12-19 10:38:36.894925952
50,22,0.03120702,-66.800896,-116.2214,2024-12-19 11:38:36.894925952
50,23,-0.02841516,-66.241394,-117.45757,2024-12-19 12:38:36.894925952
50,24,0.025117228,-65.593864,-118.736885,2024-12-19 13:38:36.894925952
50,25,-0.028321663,-64.8327,-120.06959,2024-12-19 14:38:36.894925952
50,26,0.013533713,-63.92054,-121.47035,2024-12-19 15:38:36.894925952
50,27,0.022750454,-62.799297,-122.96277,2024-12-19 16:38:36.894925952
50,28,-0.002745133,-61.2879,-124.67501,2024-12-19 17:38:36.894925952
50,29,0.03348787,-70.442085,-66.097534,2024-12-19 18:38:36.894925952
50,30,-0.09260145,-71.22444,-71.41402,2024-12-19 19:38:36.894925952
50,31,0.3072915,-71.632416,-75.3304,2024-12-19 20:38:36.894925952
50,32,0.020797657,-71.880875,-78.750336,2024-12-19 21:38:36.894925952
50,33,0.00309966,-72.020134,-81.77303,2024-12-19 22:38:36.894925952
50,34,-0.26647624,-72.082016,-84.47026,2024-12-19 23:38:36.894925952
50,35,-0.0053877593,-72.08766,-86.897285,2024-12-20 00:38:36.894925952
51,0,0.0041384436,-72.051544,-89.09818,2024-12-20 01:38:36.894925952
51,1,0.0,-71.983795,-91.1089,2024-12-20 02:38:36.894925952
51,2,0.0,-71.89153,-92.95917,2024-12-20 03:38:36.894925952
51,3,0.0,-71.77981,-94.67381,2024-12-20 04:38:36.894925952
51,4,0.0,-71.65217,-96.27375,2024-12-20 05:38:36.894925952
51,5,0.0,-71.51103,-97.77673,2024-12-20 06:38:36.894925952
51,6,-0.03382128,-71.35797,-99.197945,2024-12-20 07:38:36.894925952
51,7,0.008163059,-71.19391,-100.550476,2024-12-20 08:38:36.894925952
51,8,-0.022336356,-71.01922,-101.84569,2024-12-20 09:38:36.894925952
51,9,0.00240604,-70.83385,-103.093575,2024-12-20 10:38:36.894925952
51,10,-0.05812416,-70.69764,-103.94392,2024-12-20 11:38:36.894925952
51,11,0.01931796,-70.5967,-104.541115,2024-12-20 12:38:36.894925952
51,12,0.048556805,-70.42875,-105.48175,2024-12-20 13:38:36.894925952
51,13,0.0030536908,-70.20695,-106.63711,2024-12-20 14:38:36.894925952
51,14,-0.014688819,-69.97026,-107.77558,2024-12-20 15:38:36.894925952
51,15,0.019891372,-69.716606,-108.903244,2024-12-20 16:38:36.894925952
51,16,0.016796833,-69.443375,-110.02581,2024-12-20 17:38:36.894925952
51,17,0.08707541,-69.14733,-111.1487,2024-12-20 18:38:36.894925952
51,18,0.057320196,-68.824455,-112.27715,2024-12-20 19:38:36.894925952
51,19,0.026427237,-68.46974,-113.416336,2024-12-20 20:38:36.894925952
51,20,-0.046572495,-68.07691,-114.5714,2024-12-20 21:38:36.894925952
51,21,0.053968716,-67.637955,-115.74767,2024-12-20 22:38:36.894925952
51,22,-0.03256203,-67.14256,-116.950775,2024-12-20 23:38:36.894925952
51,23,0.041655544,-66.57713,-118.18703,2024-12-21 00:38:36.894925952
51,24,-0.05011895,-65.923294,-119.46395,2024-12-21 01:38:36.894925952
51,25,-0.050574627,-65.15539,-120.79131,2024-12-21 02:38:36.894925952
51,26,0.002141794,-64.23593,-122.18316,2024-12-21 03:38:36.894925952
51,27,0.06601223,-63.10669,-123.66216,2024-12-21 04:38:36.894925952
51,28,-0.023666892,-61.585815,-125.35394,2024-12-21 05:38:36.894925952
51,29,0.08071079,-70.86535,-65.92057,2024-12-21 06:38:36.894925952
51,30,0.20439753,-71.65499,-71.345184,2024-12-21 07:38:36.894925952
51,31,0.12898603,-72.06586,-75.3495,2024-12-21 08:38:36.894925952
51,32,-0.06333881,-72.31511,-78.85006,2024-12-21 09:38:36.894925952
51,33,-0.07892816,-72.45373,-81.945625,2024-12-21 10:38:36.894925952
51,34,-0.18862653,-72.51398,-84.70818,2024-12-21 11:38:36.894925952
51,35,0.018024407,-72.5173,-87.19349,2024-12-21 12:38:36.894925952
52,0,-0.07890909,-72.4784,-89.446304,2024-12-21 13:38:36.894925952
52,1,0.0,-72.407524,-91.50327,2024-12-21 14:38:36.894925952
52,2,0.0,-72.31191,-93.3948,2024-12-21 15:38:36.894925952
52,3,0.0,-72.19669,-95.14633,2024-12-21 16:38:36.894925952
52,4,0.0,-72.06544,-96.77935,2024-12-21 17:38:36.894925952
52,5,0.15699269,-71.9206,-98.31209,2024-12-21 18:38:36.894925952
52,6,-0.022683272,-71.76378,-99.76015,2024-12-21 19:38:36.894925952
52,7,-0.027954342,-71.595894,-101.13696,2024-12-21 20:38:36.894925952
52,8,0.040078927,-71.41734,-102.45421,2024-12-21 21:38:36.894925952
52,9,0.0030215308,-71.22804,-103.72211,2024-12-21 22:38:36.894925952
52,10,-0.0011275645,-71.08906,-104.58539,2024-12-21 23:38:36.894925952
52,11,-0.000853705,-70.986115,-105.19131,2024-12-22 00:38:36.894925952
52,12,-0.036766943,-70.81491,-106.14505,2024-12-22 01:38:36.894925952
52,13,0.009891716,-70.588974,-107.31544,2024-12-22 02:38:36.894925952
52,14,0.03741215,-70.34806,-108.467514,2024-12-22 03:38:36.894925952
52,15,-0.038898904,-70.09008,-109.60741,2024-12-22 04:38:36.894925952
52,16,-0.035693783,-69.812386,-110.74085,2024-12-22 05:38:36.894925952
52,17,-0.08836351,-69.51174,-111.87327,2024-12-22 06:38:36.894925952
52,18,-0.028975526,-69.1841,-113.00988,2024-12-22 07:38:36.894925952
52,19,-0.03164106,-68.82443,-114.155754,2024-12-22 08:38:36.894925952
52,20,0.051103458,-68.42644,-115.31595,2024-12-22 09:38:36.894925952
52,21,-0.029044114,-67.98208,-116.495605,2024-12-22 10:38:36.894925952
52,22,0.17338073,-67.481,-117.70016,2024-12-22 11:38:36.894925952
52,23,0.040081926,-66.90959,-118.93563,2024-12-22 12:38:36.894925952
52,24,-0.012492147,-66.249405,-120.20919,2024-12-22 13:38:36.894925952
52,25,-0.015322137,-65.47474,-121.5301,2024-12-22 14:38:36.894925952
52,26,0.002809411,-64.548004,-122.91176,2024-12-22 15:38:36.894925952
52,27,0.0010111636,-63.410835,-124.3759,2024-12-22 16:38:36.894925952
52,28,0.052128896,-61.88064,-126.04548,2024-12-22 17:38:36.894925952
52,29,-0.09012776,-71.28872,-65.736176,2024-12-22 18:38:36.894925952
52,30,-0.066892155,-72.08568,-71.27283,2024-12-22 19:38:36.894925952
52,31,-0.09511823,-72.4994,-75.3689,2024-12-22 20:38:36.894925952
52,32,0.46410793,-72.74936,-78.95381,2024-12-22 21:38:36.894925952
52,33,0.047674283,-72.887215,-82.12573,2024-12-22 22:38:36.894925952
52,34,-0.116608664,-72.94569,-84.95673,2024-12-22 23:38:36.894925952
52,35,0.19697168,-72.946526,-87.50306,2024-12-23 00:38:36.894925952
53,0,0.05182098,-72.90465,-89.81014,2024-12-23 01:38:36.894925952
53,1,0.0,-72.83047,-91.91537,2024-12-23 02:38:36.894925952
53,2,0.0,-72.73132,-93.84984,2024-12-23 03:38:36.894925952
53,3,0.0,-72.612404,-95.63968,2024-12-23 04:38:36.894925952
53,4,-0.00885196,-72.47735,-97.306946,2024-12-23 05:38:36.894925952
53,5,0.025194194,-72.32863,-98.87039,2024-12-23 06:38:36.894925952
53,6,-0.040469162,-72.16787,-100.34606,2024-12-23 07:38:36.894925952
53,7,0.057154637,-71.995995,-101.74778,2024-12-23 08:38:36.894925952
53,8,-0.07069891,-71.8134,-103.08752,2024-12-23 09:38:36.894925952
53,9,0.0058690896,-71.62001,-104.37577,2024-12-23 10:38:36.894925952
53,10,0.039494213,-71.478134,-105.25215,2024-12-23 11:38:36.894925952
53,11,0.04564354,-71.3731,-105.866875,2024-12-23 12:38:36.894925952
53,12,-0.019629234,-71.198524,-106.83382,2024-12-23 13:38:36.894925952
53,13,0.0005141967,-70.9683,-108.01926,2024-12-23 14:38:36.894925952
53,14,0.04234754,-70.723015,-109.18487,2024-12-23 15:38:36.894925952
53,15,-0.041561715,-70.46054,-110.33683,2024-12-23 16:38:36.894925952
53,16,0.008125,-70.178246,-111.48091,2024-12-23 17:38:36.894925952
53,17,0.045146946,-69.87285,-112.62254,2024-12-23 18:38:36.894925952
53,18,-0.06130221,-69.54029,-113.76689,2024-12-23 19:38:36.894925952
53,19,0.026742373,-69.17554,-114.91895,2024-12-23 20:38:36.894925952
53,20,0.02458502,-68.772224,-116.08369,2024-12-23 21:38:36.894925952
53,21,-0.0026017756,-68.32232,-117.26605,2024-12-23 22:38:36.894925952
53,22,-0.015363911,-67.81543,-118.47128,2024-12-23 23:38:36.894925952
53,23,-0.01889173,-67.237885,-119.7051,2024-12-24 00:38:36.894925952
53,24,0.1065903,-66.57121,-120.974304,2024-12-24 01:38:36.894925952
53,25,0.056238413,-65.78962,-122.28767,2024-12-24 02:38:36.894925952
53,26,-0.043209765,-64.85544,-123.65792,2024-12-24 03:38:36.894925952
53,27,-0.15775484,-63.710133,-125.10587,2024-12-24 04:38:36.894925952
53,28,0.057989642,-62.17032,-126.75171,2024-12-24 05:38:36.894925952
53,29,-0.069532156,-71.71141,-65.53743,2024-12-24 06:38:36.894925952
53,30,-0.272749,-72.516106,-71.191475,2024-12-24 07:38:36.894925952
53,31,-0.056021355,-72.93286,-75.3841,2024-12-24 08:38:36.894925952
53,32,-0.04929219,-73.1836,-79.058,2024-12-24 09:38:36.894925952
53,33,-0.072976194,-73.32066,-82.31052,2024-12-24 10:38:36.894925952
53,34,0.10965832,-73.377266,-85.21373,2024-12-24 11:38:36.894925952
53,35,-0.07562155,-73.375496,-87.824356,2024-12-24 12:38:36.894925952
54,0,-0.079217814,-73.3305,-90.18852,2024-12-24 13:38:36.894925952
54,1,0.0,-73.252846,-92.344376,2024-12-24 14:38:36.894925952
54,2,0.0,-73.149994,-94.32379,2024-12-24 15:38:36.894925952
54,3,0.0,-73.027214,-96.153595,2024-12-24 16:38:36.894925952
54,4,0.011913871,-72.888176,-97.85648,2024-12-24 17:38:36.894925952
54,5,-0.043928158,-72.735405,-99.45176,2024-12-24 18:38:36.894925952
54,6,0.052724525,-72.57053,-100.95595,2024-12-24 19:38:36.894925952
54,7,0.02829479,-72.39451,-102.38326,2024-12-24 20:38:36.894925952
54,8,-0.027840562,-72.20771,-103.74604,2024-12-24 21:38:36.894925952
54,9,0.0285597,-72.01008,-105.05504,2024-12-24 22:38:36.894925952
54,10,0.1282605,-71.8652,-105.94472,2024-12-24 23:38:36.894925952
54,11,-0.011089375,-71.758,-106.568344,2024-12-25 00:38:36.894925952
54,12,-0.0098694805,-71.57994,-107.548584,2024-12-25 01:38:36.894925952
54,13,0.10277065,-71.34529,-108.74911,2024-12-25 02:38:36.894925952
54,14,-0.031827845,-71.09549,-109.92816,2024-12-25 03:38:36.894925952
54,15,0.0051277494,-70.82841,-111.09202,2024-12-25 04:38:36.894925952
54,16,0.053210784,-70.54138,-112.24646,2024-12-25 05:38:36.894925952
54,17,0.040228784,-70.231125,-113.39692,2024-12-25 06:38:36.894925952
54,18,0.060009893,-69.893555,-114.54853,2024-12-25 07:38:36.894925952
54,19,-0.018629178,-69.5236,-115.70622,2024-12-25 08:38:36.894925952
54,20,-0.047857057,-69.1149,-116.87481,2024-12-25 09:38:36.894925952
54,21,-0.035509188,-68.65937,-118.05911,2024-12-25 10:38:36.894925952
54,22,0.033589847,-68.14661,-119.264114,2024-12-25 11:38:36.894925952
54,23,-0.02407052,-67.56289,-120.49527,2024-12-25 12:38:36.894925952
54,24,0.058355644,-66.88971,-121.758965,2024-12-25 13:38:36.894925952
54,25,0.06072051,-66.10123,-123.063484,2024-12-25 14:38:36.894925952
54,26,0.0007589194,-65.159676,-124.42089,2024-12-25 15:38:36.894925952
54,27,0.09393092,-64.006386,-125.85102,2024-12-25 16:38:36.894925952
54,28,0.021829098,-62.457245,-127.47115,2024-12-25 17:38:36.894925952
54,29,0.021680837,-72.13385,-65.32666,2024-12-25 18:38:36.894925952
54,30,0.1602256,-72.946526,-71.10316,2024-12-25 19:38:36.894925952
54,31,-0.008374863,-73.3664,-75.39715,2024-12-25 20:38:36.894925952
54,32,0.033413906,-73.6179,-79.16472,2024-12-25 21:38:36.894925952
54,33,0.36896184,-73.75409,-82.50216,2024-12-25 22:38:36.894925952
54,34,-0.004705184,-73.80869,-85.48144,2024-12-25 23:38:36.894925952
54,35,-0.05264716,-73.80414,-88.15972,2024-12-26 00:38:36.894925952
55,0,-0.030326933,-73.75583,-90.58383,2024-12-26 01:38:36.894925952
55,1,0.02569132,-73.67451,-92.792725,2024-12-26 02:38:36.894925952
55,2,-0.023101266,-73.56775,-94.8191,2024-12-26 03:38:36.894925952
55,3,0.020573245,-73.440895,-96.69052,2024-12-26 04:38:36.894925952
55,4,0.022270862,-73.29768,-98.430374,2024-12-26 05:38:36.894925952
55,5,0.017240545,-73.14066,-100.05856,2024-12-26 06:38:36.894925952
55,6,-0.012151836,-72.97149,-101.59212,2024-12-26 07:38:36.894925952
55,7,-0.037711103,-72.79112,-103.045685,2024-12-26 08:38:36.894925952
55,8,0.0117718,-72.599945,-104.43198,2024-12-26 09:38:36.894925952
55,9,-0.008998998,-72.397896,-105.76204,2024-12-26 10:38:36.894925952
55,10,0.06375843,-72.24989,-106.66515,2024-12-26 11:38:36.894925952
55,11,0.009000371,-72.14046,-107.29775,2024-12-26 12:38:36.894925952
55,12,0.051793944,-71.95877,-108.29133,2024-12-26 13:38:36.894925952
55,13,-0.0042971442,-71.719536,-109.506874,2024-12-26 14:38:36.894925952
55,14,-0.040783424,-71.46507,-110.69922,2024-12-26 15:38:36.894925952
55,15,-0.014183693,-71.19323,-111.874695,2024-12-26 16:38:36.894925952
55,16,0.024354963,-70.90134,-113.03914,2024-12-26 17:38:36.894925952
55,17,0.025458097,-70.58608,-114.19797,2024-12-26 18:38:36.894925952
55,18,-0.035101507,-70.24336,-115.35629,2024-12-26 19:38:36.894925952
55,19,0.018568365,-69.868095,-116.51894,2024-12-26 20:38:36.894925952
55,20,-0.014575147,-69.45388,-117.690636,2024-12-26 21:38:36.894925952
55,21,-0.0003192032,-68.99263,-118.87601,2024-12-26 22:38:36.894925952
55,22,-0.012795221,-68.473885,-120.07983,2024-12-26 23:38:36.894925952
55,23,0.015496491,-67.88391,-121.30723,2024-12-27 00:38:36.894925952
