nTimes,nXtrack,ColumnAmountSO2,latitude,longitude,time
45,10,0.027053557,-68.08545,-86.003624,2024-12-24 07:55:01.893055872
45,11,0.0017344464,-68.8319,-90.79441,2024-12-24 07:55:09.381362944
45,12,-3.8442093e-05,-69.22557,-94.289055,2024-12-24 07:55:16.869655936
45,13,-0.027076948,-69.469864,-97.32478,2024-12-24 07:55:24.357961856
45,14,-0.029363982,-69.61186,-100.000946,2024-12-24 07:55:31.846272000
45,15,0.022846535,-69.68126,-102.387344,2024-12-24 07:55:39.334578944
45,16,0.014234627,-69.69774,-104.53624,2024-12-24 07:55:46.822874880
45,17,0.030918391,-69.67478,-106.48833,2024-12-24 07:55:54.311172992
45,18,-0.011153643,-69.62181,-108.27617,2024-12-24 07:56:01.799462912
45,19,0.035473112,-69.5455,-109.926315,2024-12-24 07:56:09.287773952
45,20,0.030583125,-69.450554,-111.46071,2024-12-24 07:56:16.776065920
45,21,0.022191197,-69.34031,-112.897736,2024-12-24 07:56:24.264383872
45,22,-0.03676792,-69.21703,-114.25292,2024-12-24 07:56:31.752668928
45,23,0.028363235,-69.08224,-115.539566,2024-12-24 07:56:39.240986880
45,24,0.03578287,-68.93678,-116.76915,2024-12-24 07:56:46.729266944
45,25,-0.0049241288,-68.781044,-117.951675,2024-12-24 07:56:54.217585920
46,5,0.0,-68.614975,-119.096,2024-12-24 07:57:01.705869952
46,6,0.0,-68.492516,-119.87874,2024-12-24 07:57:09.194194944
46,7,0.20785159,-68.40152,-120.42999,2024-12-24 07:57:16.682470912
46,8,0.04402927,-68.249695,-121.30091,2024-12-24 07:57:24.170780928
46,9,0.036992203,-68.04851,-122.37524,2024-12-24 07:57:31.659073024
46,10,-0.010664872,-67.83301,-123.43912,2024-12-24 07:57:39.147384960
46,11,0.043916374,-67.60119,-124.498344,2024-12-24 07:57:46.635676928
46,12,0.0427974,-67.35054,-125.558495,2024-12-24 07:57:54.123986944
46,13,0.0758228,-67.077934,-126.625015,2024-12-24 07:58:01.612276864
46,14,0.025284821,-66.779465,-127.703316,2024-12-24 07:58:09.100588928
46,15,0.030414682,-66.45028,-128.79892,2024-12-24 07:58:16.588881920
46,16,0.007847226,-66.084236,-129.91753,2024-12-24 07:58:24.077189888
46,17,0.012393143,-65.673515,-131.06523,2024-12-24 07:58:31.565479936
46,18,-0.021018844,-65.20801,-132.24876,2024-12-24 07:58:39.053788928
46,19,-0.035022967,-64.67436,-133.47585,2024-12-24 07:58:46.542081024
46,20,0.04019027,-64.05453,-134.75587,2024-12-24 07:58:54.030389888
46,21,-0.06832856,-63.323265,-136.1011,2024-12-24 07:59:01.518683008
46,22,-0.053582396,-62.4437,-137.52896,2024-12-24 07:59:09.006992000
46,23,-0.028273396,-61.358574,-139.06685,2024-12-24 07:59:16.495286016
46,24,-0.0003839846,-59.890495,-140.85324,2024-12-24 07:59:23.983598976
46,25,0.043528505,-68.51074,-85.88129,2024-12-24 07:59:31.471888896
46,26,-0.011985541,-69.263084,-90.75813,2024-12-24 07:59:38.960182912
46,27,0.014062445,-69.6591,-94.321205,2024-12-24 07:59:46.448486912
