nTimes,nXtrack,ColumnAmountSO2,latitude,longitude,time
49,22,-0.026271706,-69.70651,-116.78681,2024-12-25 07:51:37.921456000
49,23,1.6447564e-05,-69.610306,-117.36264,2024-12-25 07:51:45.409776896
49,24,0.014314239,-69.45003,-118.270966,2024-12-25 07:51:52.898059904
49,25,-0.0168468,-69.238014,-119.38898,2024-12-25 07:52:00.386362880
49,26,0.002540745,-69.01136,-120.4933,2024-12-25 07:52:07.874654976
49,27,-0.009783298,-68.768036,-121.58989,2024-12-25 07:52:15.362967936
49,28,0.086710975,-68.50546,-122.68438,2024-12-25 07:52:22.851255936
49,29,-0.1261903,-68.22046,-123.7822,2024-12-25 07:52:30.339572864
49,30,0.044850294,-67.90905,-124.8887,2024-12-25 07:52:37.827866880
49,31,0.020202393,-67.56631,-126.00919,2024-12-25 07:52:45.316165888
49,32,-0.053067006,-67.186,-127.1491,2024-12-25 07:52:52.804469888
49,33,-0.14357911,-66.76021,-128.31412,2024-12-25 07:53:00.292781952
49,34,-0.1535416,-66.27871,-129.51039,2024-12-25 07:53:07.781071872
50,0,-0.011205366,-65.728004,-130.7449,2024-12-25 07:53:15.269379968
50,1,0.0,-65.089874,-132.02606,2024-12-25 07:53:22.757674880
50,2,0.0,-64.33882,-133.3648,2024-12-25 07:53:30.245982976
50,3,0.0,-63.437637,-134.77675,2024-12-25 07:53:37.734279936
50,4,0.0,-62.32851,-136.2868,2024-12-25 07:53:45.222590976
50,5,0.0,-60.831585,-138.02676,2024-12-25 07:53:52.710881024
50,6,-0.0028575857,-69.80177,-80.69938,2024-12-25 07:54:00.199187968
50,7,0.042728744,-70.57359,-85.860855,2024-12-25 07:54:07.687483904
50,8,0.036514416,-70.97737,-89.65186,2024-12-25 07:54:15.175806976
50,9,0.011759479,-71.22465,-92.95714,2024-12-25 07:54:22.664091904
50,10,0.031247884,-71.36476,-95.876274,2024-12-25 07:54:30.152401024
50,11,-0.01670112,-71.42892,-98.48064,2024-12-25 07:54:37.640696960
50,12,-0.019777665,-71.43782,-100.82468,2024-12-25 07:54:45.129004032
50,13,-0.066630304,-71.405655,-102.951515,2024-12-25 07:54:52.617303936
50,14,0.0026726665,-71.34232,-104.8961,2024-12-25 07:55:00.105607936
50,15,-0.020199731,-71.254814,-106.687195,2024-12-25 07:55:07.593907968
50,16,0.06081859,-71.14809,-108.34876,2024-12-25 07:55:15.082212864
50,17,-0.014453765,-71.02561,-109.90093,2024-12-25 07:55:22.570503936
50,18,-0.051943976,-70.88976,-111.36079,2024-12-25 07:55:30.058816896
50,19,-0.01885311,-70.742096,-112.742935,2024-12-25 07:55:37.547108992
50,20,0.011761188,-70.58352,-114.05996,2024-12-25 07:55:45.035416064
50,21,-0.0140630035,-70.414406,-115.32283,2024-12-25 07:55:52.523713024
50,22,0.001522502,-70.234695,-116.541176,2024-12-25 07:56:00.012013952
50,23,-0.075512625,-70.10251,-117.372345,2024-12-25 07:56:07.500318976
50,24,-0.02031339,-70.00448,-117.95657,2024-12-25 07:56:14.988616960
50,25,0.04668584,-69.84123,-118.877625,2024-12-25 07:56:22.476925952
50,26,-0.014251787,-69.625435,-120.01038,2024-12-25 07:56:29.965218944
50,27,-0.0014081651,-69.3949,-121.12826,2024-12-25 07:56:37.453528960
50,28,0.00031354392,-69.14757,-122.237236,2024-12-25 07:56:44.941824896
50,29,0.09296651,-68.88086,-123.34297,2024-12-25 07:56:52.430144896
50,30,-0.032364227,-68.59156,-124.45091,2024-12-25 07:56:59.918432000
50,31,0.062323418,-68.27569,-125.56635,2024-12-25 07:57:07.406711040
50,32,0.009072995,-67.928276,-126.69455,2024-12-25 07:57:14.895033984
50,33,0.20248406,-67.54308,-127.84083,2024-12-25 07:57:22.383345024
50,34,0.03818905,-67.112144,-129.01073,2024-12-25 07:57:29.871635968
50,35,0.0017823443,-66.625206,-130.21019,2024-12-25 07:57:37.359947904
51,0,-0.021395752,-66.06873,-131.44597,2024-12-25 07:57:44.848242944
51,1,0.0,-65.42443,-132.72609,2024-12-25 07:57:52.336557952
51,2,0.0,-64.66675,-134.06107,2024-12-25 07:57:59.824850944
51,3,0.0,-63.75835,-135.46587,2024-12-25 07:58:07.313161984
51,4,0.0,-62.641273,-136.96454,2024-12-25 07:58:14.801454848
51,5,0.0,-61.134853,-138.68652,2024-12-25 07:58:22.289755904
51,6,-0.025632352,-70.226265,-80.53986,2024-12-25 07:58:29.778077056
51,7,0.007407473,-71.00483,-85.80271,2024-12-25 07:58:37.266377984
51,8,0.040080484,-71.41126,-89.67562,2024-12-25 07:58:44.754671872
51,9,0.025888046,-71.65924,-93.05575,2024-12-25 07:58:52.242981888
51,10,-0.014058085,-71.79874,-96.04246,2024-12-25 07:58:59.731270912
51,11,0.028437285,-71.86137,-98.70742,2024-12-25 07:59:07.219582976
51,12,0.14602794,-71.8681,-101.105606,2024-12-25 07:59:14.707875968
51,13,0.068406254,-71.83332,-103.28078,2024-12-25 07:59:22.196181888
51,14,0.007130076,-71.76707,-105.26854,2024-12-25 07:59:29.684475904
51,15,0.00073418283,-71.67643,-107.098274,2024-12-25 07:59:37.172791936
51,16,-0.019184465,-71.56642,-108.794525,2024-12-25 07:59:44.661089920
51,17,0.26607516,-71.440544,-110.377914,2024-12-25 07:59:52.149398912
51,18,-0.003404919,-71.301216,-111.86598,2024-12-25 07:59:59.637697024
51,19,-0.024134142,-71.15001,-113.27369,2024-12-25 08:00:07.126004992
51,20,0.041514,-70.98782,-114.61396,2024-12-25 08:00:14.614298880
51,21,0.15813094,-70.81505,-115.898026,2024-12-25 08:00:22.102608896
51,22,0.0010751863,-70.631615,-117.135735,2024-12-25 08:00:29.590913920
51,23,0.030007685,-70.496796,-117.97949,2024-12-25 08:00:37.079219968
51,24,-0.08510976,-70.39685,-118.57223,2024-12-25 08:00:44.567514880
51,25,0.02392768,-70.230515,-119.50614,2024-12-25 08:00:52.055823872
51,26,-0.06739512,-70.010765,-120.653755,2024-12-25 08:00:59.544122880
51,27,0.014042927,-69.77619,-121.78518,2024-12-25 08:01:07.032425984
51,28,-0.049681418,-69.524704,-122.90647,2024-12-25 08:01:14.520721920
51,29,-0.031768393,-69.25371,-124.0233,2024-12-25 08:01:22.009025024
51,30,0.012548493,-68.95998,-125.14111,2024-12-25 08:01:29.497330944
51,31,0.017055694,-68.639496,-126.265175,2024-12-25 08:01:36.985632896
51,32,0.06617473,-68.287285,-127.400665,2024-12-25 08:01:44.473939840
51,33,0.01667902,-67.897064,-128.5528,2024-12-25 08:01:51.962271872
51,34,0.02028481,-67.46085,-129.72697,2024-12-25 08:01:59.450544896
51,35,0.75822276,-66.968346,-130.92894,2024-12-25 08:02:06.938838912
52,0,-0.00066933094,-66.40598,-132.16515,2024-12-25 08:02:14.427169920
52,1,0.0,-65.7554,-133.4433,2024-12-25 08:02:21.915448960
52,2,0.0,-64.99098,-134.77339,2024-12-25 08:02:29.403765888
52,3,0.0,-64.07531,-136.16982,2024-12-25 08:02:36.892059008
52,4,0.0,-62.950222,-137.6557,2024-12-25 08:02:44.380346880
52,5,-0.04675197,-61.43429,-139.35796,2024-12-25 08:02:51.868662912
52,6,-0.04442844,-70.64982,-80.37041,2024-12-25 08:02:59.356969984
52,7,0.04717851,-71.43545,-85.73872,2024-12-25 08:03:06.845271936
52,8,-0.06800197,-71.84468,-89.697266,2024-12-25 08:03:14.333584000
52,9,0.015345457,-72.09342,-93.15583,2024-12-25 08:03:21.821874944
52,10,-0.00019738366,-72.23229,-96.21344,2024-12-25 08:03:29.310189952
52,11,-0.026439195,-72.29333,-98.94196,2024-12-25 08:03:36.798486016
52,12,-0.00085451175,-72.297806,-101.39691,2024-12-25 08:03:44.286796032
52,13,-0.010187863,-72.260315,-103.62269,2024-12-25 08:03:51.775092992
52,14,-0.011769449,-72.191025,-105.65557,2024-12-25 08:03:59.263394944
52,15,-0.034148406,-72.09712,-107.52562,2024-12-25 08:04:06.751694976
52,16,-0.0015432916,-71.98369,-109.25796,2024-12-25 08:04:14.240014848
52,17,0.0778553,-71.85429,-110.87377,2024-12-25 08:04:21.728310016
52,18,-0.0002521182,-71.71135,-112.39104,2024-12-25 08:04:29.216615936
52,19,-0.02330824,-71.55646,-113.82514,2024-12-25 08:04:36.704908928
52,20,0.03771663,-71.39054,-115.18934,2024-12-25 08:04:44.193223040
52,21,0.030864477,-71.21398,-116.49514,2024-12-25 08:04:51.681522944
52,22,0.02257819,-71.0267,-117.75265,2024-12-25 08:04:59.169832960
52,23,0.0024129956,-70.889145,-118.609215,2024-12-25 08:05:06.658129024
52,24,-0.060221463,-70.78724,-119.21061,2024-12-25 08:05:14.146434944
52,25,-0.054720845,-70.61771,-120.157555,2024-12-25 08:05:21.634737920
52,26,0.069521,-70.393906,-121.32015,2024-12-25 08:05:29.123048960
52,27,0.0051401206,-70.155174,-122.46518,2024-12-25 08:05:36.611342848
52,28,0.68060774,-69.89942,-123.59875,2024-12-25 08:05:44.099659904
52,29,-0.0001176766,-69.62403,-124.726555,2024-12-25 08:05:51.587951872
52,30,-0.0010345245,-69.32575,-125.85405,2024-12-25 08:05:59.076259968
52,31,-0.10301809,-69.00057,-126.98645,2024-12-25 08:06:06.564560896
52,32,-0.09091912,-68.64346,-128.12888,2024-12-25 08:06:14.052871936
52,33,0.2410862,-68.24812,-129.28642,2024-12-25 08:06:21.541166848
52,34,-0.078552134,-67.80656,-130.46434,2024-12-25 08:06:29.029497984
52,35,0.22328454,-67.30841,-131.66817,2024-12-25 08:06:36.517774976
53,0,0.0027990157,-66.74008,-132.90405,2024-12-25 08:06:44.006076928
53,1,0.0,-66.083176,-134.17937,2024-12-25 08:06:51.494385024
53,2,0.0,-65.312,-135.50362,2024-12-25 08:06:58.982683904
53,3,0.0,-64.389015,-136.89055,2024-12-25 08:07:06.470992000
53,4,0.0,-63.255943,-138.36237,2024-12-25 08:07:13.959324032
53,5,-0.048145354,-61.730568,-140.0434,2024-12-25 08:07:21.447595904
53,6,-0.05412673,-71.07316,-80.18794,2024-12-25 08:07:28.935898880
53,7,-0.0040495032,-71.86619,-85.66666,2024-12-25 08:07:36.424225024
53,8,0.02261099,-72.27834,-89.71521,2024-12-25 08:07:43.912503936
53,9,-0.0891992,-72.52787,-93.25639,2024-12-25 08:07:51.400813952
53,10,0.026531188,-72.66606,-96.38872,2024-12-25 08:07:58.889115904
53,11,0.017555704,-72.72541,-99.18421,2024-12-25 08:08:06.377427968
53,12,-0.0010855276,-72.72751,-101.698875,2024-12-25 08:08:13.865718912
53,13,-0.078937255,-72.68714,-103.977806,2024-12-25 08:08:21.354007040
53,14,0.037379682,-72.61465,-106.05799,2024-12-25 08:08:28.842332032
53,15,-0.00024031961,-72.51731,-107.970184,2024-12-25 08:08:36.330643840
53,16,0.004802001,-72.40029,-109.74016,2024-12-25 08:08:43.818941056
53,17,0.015091563,-72.26719,-111.38967,2024-12-25 08:08:51.307251968
53,18,0.05316895,-72.12047,-112.9372,2024-12-25 08:08:58.795547904
53,19,0.09303009,-71.96173,-114.39856,2024-12-25 08:09:06.283854976
53,20,-0.0148310745,-71.791916,-115.78738,2024-12-25 08:09:13.772156032
53,21,-0.017960152,-71.61141,-117.11547,2024-12-25 08:09:21.260472832
53,22,0.006540294,-71.42013,-118.39319,2024-12-25 08:09:28.748771968
53,23,0.016719274,-71.27974,-119.26279,2024-12-25 08:09:36.237079936
53,24,0.036426138,-71.17579,-119.87295,2024-12-25 08:09:43.725371904
53,25,-0.0058570025,-71.00296,-120.83307,2024-12-25 08:09:51.213684864
53,26,-0.070465505,-70.77495,-122.01073,2024-12-25 08:09:58.701977984
53,27,0.025579415,-70.53193,-123.169334,2024-12-25 08:10:06.190289920
53,28,-0.009623158,-70.271774,-124.31506,2024-12-25 08:10:13.678588928
53,29,0.052651737,-69.99187,-125.45364,2024-12-25 08:10:21.166903936
53,30,0.2508051,-69.68893,-126.590515,2024-12-25 08:10:28.655200896
53,31,-0.00871584,-69.358925,-127.730865,2024-12-25 08:10:36.143511936
53,32,0.1884781,-68.99681,-128.87973,2024-12-25 08:10:43.631812992
53,33,0.24434091,-68.59626,-130.04211,2024-12-25 08:10:51.120116992
53,34,-0.006443062,-68.14924,-131.22308,2024-12-25 08:10:58.608416000
53,35,-0.20411359,-67.645386,-132.42795,2024-12-25 08:11:06.096736000
54,0,0.0015962386,-67.071045,-133.66261,2024-12-25 08:11:13.585033856
54,1,0.0,-66.407776,-134.93402,2024-12-25 08:11:21.073344896
54,2,0.0,-65.62983,-136.25124,2024-12-25 08:11:28.561636864
54,3,0.0,-64.6996,-137.62732,2024-12-25 08:11:36.049951872
54,4,0.03023443,-63.558647,-139.08351,2024-12-25 08:11:43.538243968
54,5,-0.0075614764,-62.024067,-140.74141,2024-12-25 08:11:51.026553984
54,6,0.013682015,-71.49598,-79.99682,2024-12-25 08:11:58.514859008
54,7,-0.000816197,-72.296555,-85.590126,2024-12-25 08:12:06.003153024
54,8,-0.018018054,-72.71166,-89.73271,2024-12-25 08:12:13.491467008
54,9,-0.02144469,-72.96195,-93.36045,2024-12-25 08:12:20.979765888
54,10,0.12242289,-73.09938,-96.57114,2024-12-25 08:12:28.468077952
54,11,0.0077914856,-73.15692,-99.43685,2024-12-25 08:12:35.956370944
54,12,0.02248665,-73.15647,-102.01409,2024-12-25 08:12:43.444681984
54,13,-0.061578825,-73.113075,-104.348625,2024-12-25 08:12:50.932985856
54,14,-0.006669923,-73.0372,-106.47819,2024-12-25 08:12:58.421296000
54,15,0.16964202,-72.936264,-108.43428,2024-12-25 08:13:05.909596928
54,16,-0.02053517,-72.815475,-110.24335,2024-12-25 08:13:13.397906944
54,17,-0.07223003,-72.67849,-111.927765,2024-12-25 08:13:20.886201984
54,18,-0.024668455,-72.52781,-113.50654,2024-12-25 08:13:28.374545024
54,19,0.008648372,-72.36507,-114.99595,2024-12-25 08:13:35.862808960
54,20,-0.025151,-72.191185,-116.41,2024-12-25 08:13:43.351118976
54,21,0.13117503,-72.00657,-117.76085,2024-12-25 08:13:50.839422976
54,22,-0.018309614,-71.811134,-119.05911,2024-12-25 08:13:58.327724032
54,23,-0.014093804,-71.6678,-119.94191,2024-12-25 08:14:05.816030976
54,24,-0.035552636,-71.56173,-120.56093,2024-12-25 08:14:13.304344832
54,25,-0.041216046,-71.385475,-121.534294,2024-12-25 08:14:20.792642944
54,26,-0.018180275,-71.153114,-122.72703,2024-12-25 08:14:28.280952960
54,27,0.013598823,-70.905655,-123.89914,2024-12-25 08:14:35.769246976
54,28,-0.001897595,-70.64097,-125.056854,2024-12-25 08:14:43.257572992
54,29,0.0062996023,-70.3564,-126.205956,2024-12-25 08:14:50.745863936
54,30,-0.01951901,-70.04867,-127.35186,2024-12-25 08:14:58.234187008
54,31,0.015090461,-69.71371,-128.49973,2024-12-25 08:15:05.722471936
54,32,0.0025229263,-69.34646,-129.65453,2024-12-25 08:15:13.210799872
54,33,-0.08009409,-68.94057,-130.82114,2024-12-25 08:15:20.699078912
54,34,0.051270865,-68.487976,-132.00444,2024-12-25 08:15:28.187383936
54,35,-0.14831993,-67.97828,-133.20958,2024-12-25 08:15:35.675691904
55,0,0.0015351733,-67.3978,-134.44211,2024-12-25 08:15:43.164004864
55,1,-0.030728374,-66.72804,-135.70863,2024-12-25 08:15:50.652298880
55,2,0.0,-65.94321,-137.01768,2024-12-25 08:15:58.140613888
55,3,0.011695735,-65.00558,-138.38168,2024-12-25 08:16:05.628912000
55,4,-0.07859865,-63.856583,-139.82092,2024-12-25 08:16:13.117221888
55,5,-0.008241478,-62.312546,-141.45416,2024-12-25 08:16:20.605521024
55,6,0.00031612962,-71.91847,-79.79259,2024-12-25 08:16:28.093840000
55,7,0.04723074,-72.7269,-85.50573,2024-12-25 08:16:35.582126976
55,8,-0.015390899,-73.14507,-89.74717,2024-12-25 08:16:43.070450944
55,9,-0.047463145,-73.39612,-93.46611,2024-12-25 08:16:50.558741888
55,10,-0.04653682,-73.532715,-96.75944,2024-12-25 08:16:58.047061888
55,11,-0.016159164,-73.58831,-99.69918,2024-12-25 08:17:05.535347968
55,12,0.012175946,-73.585175,-102.3423,2024-12-25 08:17:13.023664896
55,13,-0.025914142,-73.53856,-104.73525,2024-12-25 08:17:20.511963904
55,14,-0.0059764585,-73.45912,-106.91658,2024-12-25 08:17:28.000263936
55,15,0.007868469,-73.35437,-108.91856,2024-12-25 08:17:35.488573952
55,16,-0.030163018,-73.229614,-110.76836,2024-12-25 08:17:42.976875904
55,17,0.033085752,-73.088554,-112.48902,2024-12-25 08:17:50.465184896
55,18,0.03605765,-72.93373,-114.10012,2024-12-25 08:17:57.953480960
55,19,-0.013310619,-72.766785,-115.61844,2024-12-25 08:18:05.441793024
55,20,-0.058490407,-72.58866,-117.058395,2024-12-25 08:18:12.930094976
55,21,-0.022958009,-72.39975,-118.432495,2024-12-25 08:18:20.418373888
55,22,-0.009281047,-72.19999,-119.75165,2024-12-25 08:18:27.906711040
55,23,0.01035702,-72.0536,-120.647804,2024-12-25 08:18:35.395015936
55,24,0.0447668,-71.94533,-121.27576,2024-12-25 08:18:42.883113984
55,25,0.03147956,-71.76552,-122.26243,2024-12-25 08:18:50.371622016
55,26,-0.008527201,-71.52866,-123.4702,2024-12-25 08:18:57.859964928
55,27,-0.079885915,-71.27662,-124.65568,2024-12-25 08:19:05.348237952
55,28,0.20388666,-71.00724,-125.82515,2024-12-25 08:19:12.836537984
55,29,0.20628035,-70.71788,-126.98443,2024-12-25 08:19:20.324849920
55,30,-0.016426388,-70.40522,-128.13895,2024-12-25 08:19:27.813147904
55,31,-0.02013125,-70.06518,-129.29381,2024-12-25 08:19:35.301451904
55,32,-0.03588194,-69.69267,-130.4539,2024-12-25 08:19:42.789753856
55,33,-0.06360926,-69.28133,-131.624,2024-12-25 08:19:50.278068864
55,34,0.20159405,-68.82307,-132.80882,2024-12-25 08:19:57.766376960
55,35,0.031689618,-68.30744,-134.01326,2024-12-25 08:20:05.254699008
